JRV;DEPTO_ID;MCPIO_ID;AREA_ID;CENTRO_ID;DEPTO_NOMBRE;DEPTO_ID_MUNI;MCPIO_NOMBRE
11401;8;1;2;28;FRANCISCO MORAZAN;2;TRUJILLO
11401;8;1;2;28;FRANCISCO MORAZAN;3;COMAYAGUA
11401;8;1;2;28;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11401;8;1;2;28;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11401;8;1;2;28;FRANCISCO MORAZAN;6;CHOLUTECA
11401;8;1;2;28;FRANCISCO MORAZAN;7;YUSCARAN
11401;8;1;2;28;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11401;8;1;2;28;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11401;8;1;2;28;FRANCISCO MORAZAN;10;LA ESPERANZA
11401;8;1;2;28;FRANCISCO MORAZAN;11;ROATAN
11401;8;1;2;28;FRANCISCO MORAZAN;12;LA PAZ
11401;8;1;2;28;FRANCISCO MORAZAN;13;GRACIAS
11401;8;1;2;28;FRANCISCO MORAZAN;14;OCOTEPEQUE
11401;8;1;2;28;FRANCISCO MORAZAN;15;JUTICALPA
11401;8;1;2;28;FRANCISCO MORAZAN;16;SANTA BARBARA
11401;8;1;2;28;FRANCISCO MORAZAN;17;NACAOME
11401;8;1;2;28;FRANCISCO MORAZAN;18;YORO
11401;8;1;2;28;FRANCISCO MORAZAN;20;HOUSTON
11413;8;1;2;28;FRANCISCO MORAZAN;1;LA CEIBA
11413;8;1;2;28;FRANCISCO MORAZAN;2;TRUJILLO
11413;8;1;2;28;FRANCISCO MORAZAN;3;COMAYAGUA
11413;8;1;2;28;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11413;8;1;2;28;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11413;8;1;2;28;FRANCISCO MORAZAN;6;CHOLUTECA
11413;8;1;2;28;FRANCISCO MORAZAN;7;YUSCARAN
11413;8;1;2;28;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11413;8;1;2;28;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11413;8;1;2;28;FRANCISCO MORAZAN;10;LA ESPERANZA
11413;8;1;2;28;FRANCISCO MORAZAN;11;ROATAN
11413;8;1;2;28;FRANCISCO MORAZAN;12;LA PAZ
11413;8;1;2;28;FRANCISCO MORAZAN;13;GRACIAS
11413;8;1;2;28;FRANCISCO MORAZAN;14;OCOTEPEQUE
11413;8;1;2;28;FRANCISCO MORAZAN;15;JUTICALPA
11413;8;1;2;28;FRANCISCO MORAZAN;16;SANTA BARBARA
11413;8;1;2;28;FRANCISCO MORAZAN;17;NACAOME
11413;8;1;2;28;FRANCISCO MORAZAN;18;YORO
11413;8;1;2;28;FRANCISCO MORAZAN;20;HOUSTON
11434;8;1;2;35;FRANCISCO MORAZAN;1;LA CEIBA
11434;8;1;2;35;FRANCISCO MORAZAN;2;TRUJILLO
11434;8;1;2;35;FRANCISCO MORAZAN;3;COMAYAGUA
11434;8;1;2;35;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11434;8;1;2;35;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11434;8;1;2;35;FRANCISCO MORAZAN;6;CHOLUTECA
11434;8;1;2;35;FRANCISCO MORAZAN;7;YUSCARAN
11434;8;1;2;35;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11434;8;1;2;35;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11434;8;1;2;35;FRANCISCO MORAZAN;10;LA ESPERANZA
11434;8;1;2;35;FRANCISCO MORAZAN;11;ROATAN
11434;8;1;2;35;FRANCISCO MORAZAN;12;LA PAZ
11434;8;1;2;35;FRANCISCO MORAZAN;13;GRACIAS
11434;8;1;2;35;FRANCISCO MORAZAN;14;OCOTEPEQUE
11434;8;1;2;35;FRANCISCO MORAZAN;15;JUTICALPA
11434;8;1;2;35;FRANCISCO MORAZAN;16;SANTA BARBARA
11434;8;1;2;35;FRANCISCO MORAZAN;17;NACAOME
11434;8;1;2;35;FRANCISCO MORAZAN;18;YORO
11434;8;1;2;35;FRANCISCO MORAZAN;20;HOUSTON
11456;8;1;2;39;FRANCISCO MORAZAN;1;LA CEIBA
11456;8;1;2;39;FRANCISCO MORAZAN;2;TRUJILLO
11456;8;1;2;39;FRANCISCO MORAZAN;3;COMAYAGUA
11456;8;1;2;39;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11456;8;1;2;39;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11456;8;1;2;39;FRANCISCO MORAZAN;6;CHOLUTECA
11456;8;1;2;39;FRANCISCO MORAZAN;7;YUSCARAN
11456;8;1;2;39;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11456;8;1;2;39;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11456;8;1;2;39;FRANCISCO MORAZAN;10;LA ESPERANZA
11456;8;1;2;39;FRANCISCO MORAZAN;11;ROATAN
11456;8;1;2;39;FRANCISCO MORAZAN;12;LA PAZ
11456;8;1;2;39;FRANCISCO MORAZAN;13;GRACIAS
11456;8;1;2;39;FRANCISCO MORAZAN;14;OCOTEPEQUE
11456;8;1;2;39;FRANCISCO MORAZAN;15;JUTICALPA
11456;8;1;2;39;FRANCISCO MORAZAN;16;SANTA BARBARA
11456;8;1;2;39;FRANCISCO MORAZAN;17;NACAOME
11456;8;1;2;39;FRANCISCO MORAZAN;18;YORO
11456;8;1;2;39;FRANCISCO MORAZAN;20;HOUSTON
11478;8;1;2;40;FRANCISCO MORAZAN;1;LA CEIBA
11478;8;1;2;40;FRANCISCO MORAZAN;2;TRUJILLO
11478;8;1;2;40;FRANCISCO MORAZAN;3;COMAYAGUA
11478;8;1;2;40;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11478;8;1;2;40;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11478;8;1;2;40;FRANCISCO MORAZAN;6;CHOLUTECA
11478;8;1;2;40;FRANCISCO MORAZAN;7;YUSCARAN
11478;8;1;2;40;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11478;8;1;2;40;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11478;8;1;2;40;FRANCISCO MORAZAN;10;LA ESPERANZA
11478;8;1;2;40;FRANCISCO MORAZAN;11;ROATAN
11478;8;1;2;40;FRANCISCO MORAZAN;12;LA PAZ
11478;8;1;2;40;FRANCISCO MORAZAN;13;GRACIAS
11478;8;1;2;40;FRANCISCO MORAZAN;14;OCOTEPEQUE
11478;8;1;2;40;FRANCISCO MORAZAN;15;JUTICALPA
11478;8;1;2;40;FRANCISCO MORAZAN;16;SANTA BARBARA
11478;8;1;2;40;FRANCISCO MORAZAN;17;NACAOME
11478;8;1;2;40;FRANCISCO MORAZAN;18;YORO
11478;8;1;2;40;FRANCISCO MORAZAN;20;HOUSTON
11483;8;1;2;41;FRANCISCO MORAZAN;1;LA CEIBA
11483;8;1;2;41;FRANCISCO MORAZAN;2;TRUJILLO
11483;8;1;2;41;FRANCISCO MORAZAN;3;COMAYAGUA
11483;8;1;2;41;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11483;8;1;2;41;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11483;8;1;2;41;FRANCISCO MORAZAN;6;CHOLUTECA
11483;8;1;2;41;FRANCISCO MORAZAN;7;YUSCARAN
11483;8;1;2;41;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11483;8;1;2;41;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11483;8;1;2;41;FRANCISCO MORAZAN;10;LA ESPERANZA
11483;8;1;2;41;FRANCISCO MORAZAN;11;ROATAN
11483;8;1;2;41;FRANCISCO MORAZAN;12;LA PAZ
11483;8;1;2;41;FRANCISCO MORAZAN;13;GRACIAS
11483;8;1;2;41;FRANCISCO MORAZAN;14;OCOTEPEQUE
11483;8;1;2;41;FRANCISCO MORAZAN;15;JUTICALPA
11483;8;1;2;41;FRANCISCO MORAZAN;16;SANTA BARBARA
11483;8;1;2;41;FRANCISCO MORAZAN;17;NACAOME
11483;8;1;2;41;FRANCISCO MORAZAN;18;YORO
11483;8;1;2;41;FRANCISCO MORAZAN;20;HOUSTON
11511;8;1;2;44;FRANCISCO MORAZAN;1;LA CEIBA
11511;8;1;2;44;FRANCISCO MORAZAN;2;TRUJILLO
11511;8;1;2;44;FRANCISCO MORAZAN;3;COMAYAGUA
11511;8;1;2;44;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11511;8;1;2;44;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11511;8;1;2;44;FRANCISCO MORAZAN;6;CHOLUTECA
11511;8;1;2;44;FRANCISCO MORAZAN;7;YUSCARAN
11511;8;1;2;44;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11511;8;1;2;44;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11511;8;1;2;44;FRANCISCO MORAZAN;10;LA ESPERANZA
11511;8;1;2;44;FRANCISCO MORAZAN;11;ROATAN
11511;8;1;2;44;FRANCISCO MORAZAN;12;LA PAZ
11511;8;1;2;44;FRANCISCO MORAZAN;13;GRACIAS
11511;8;1;2;44;FRANCISCO MORAZAN;14;OCOTEPEQUE
11511;8;1;2;44;FRANCISCO MORAZAN;15;JUTICALPA
11511;8;1;2;44;FRANCISCO MORAZAN;16;SANTA BARBARA
11511;8;1;2;44;FRANCISCO MORAZAN;17;NACAOME
11511;8;1;2;44;FRANCISCO MORAZAN;18;YORO
11511;8;1;2;44;FRANCISCO MORAZAN;20;HOUSTON
11541;8;1;2;61;FRANCISCO MORAZAN;1;LA CEIBA
11541;8;1;2;61;FRANCISCO MORAZAN;2;TRUJILLO
11541;8;1;2;61;FRANCISCO MORAZAN;3;COMAYAGUA
11541;8;1;2;61;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11541;8;1;2;61;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11541;8;1;2;61;FRANCISCO MORAZAN;6;CHOLUTECA
11541;8;1;2;61;FRANCISCO MORAZAN;7;YUSCARAN
11541;8;1;2;61;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11541;8;1;2;61;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11541;8;1;2;61;FRANCISCO MORAZAN;10;LA ESPERANZA
11541;8;1;2;61;FRANCISCO MORAZAN;11;ROATAN
11541;8;1;2;61;FRANCISCO MORAZAN;12;LA PAZ
11541;8;1;2;61;FRANCISCO MORAZAN;13;GRACIAS
11541;8;1;2;61;FRANCISCO MORAZAN;14;OCOTEPEQUE
11541;8;1;2;61;FRANCISCO MORAZAN;15;JUTICALPA
11541;8;1;2;61;FRANCISCO MORAZAN;16;SANTA BARBARA
11541;8;1;2;61;FRANCISCO MORAZAN;17;NACAOME
11541;8;1;2;61;FRANCISCO MORAZAN;18;YORO
11541;8;1;2;61;FRANCISCO MORAZAN;20;HOUSTON
11546;8;1;2;62;FRANCISCO MORAZAN;1;LA CEIBA
11546;8;1;2;62;FRANCISCO MORAZAN;2;TRUJILLO
11546;8;1;2;62;FRANCISCO MORAZAN;3;COMAYAGUA
11546;8;1;2;62;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11546;8;1;2;62;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11546;8;1;2;62;FRANCISCO MORAZAN;6;CHOLUTECA
11546;8;1;2;62;FRANCISCO MORAZAN;7;YUSCARAN
11546;8;1;2;62;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11546;8;1;2;62;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11546;8;1;2;62;FRANCISCO MORAZAN;10;LA ESPERANZA
11546;8;1;2;62;FRANCISCO MORAZAN;11;ROATAN
11546;8;1;2;62;FRANCISCO MORAZAN;12;LA PAZ
11546;8;1;2;62;FRANCISCO MORAZAN;13;GRACIAS
11546;8;1;2;62;FRANCISCO MORAZAN;14;OCOTEPEQUE
11546;8;1;2;62;FRANCISCO MORAZAN;15;JUTICALPA
11546;8;1;2;62;FRANCISCO MORAZAN;16;SANTA BARBARA
11546;8;1;2;62;FRANCISCO MORAZAN;17;NACAOME
11546;8;1;2;62;FRANCISCO MORAZAN;18;YORO
11546;8;1;2;62;FRANCISCO MORAZAN;20;HOUSTON
11597;8;1;2;81;FRANCISCO MORAZAN;1;LA CEIBA
11597;8;1;2;81;FRANCISCO MORAZAN;2;TRUJILLO
11597;8;1;2;81;FRANCISCO MORAZAN;3;COMAYAGUA
11597;8;1;2;81;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11597;8;1;2;81;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11597;8;1;2;81;FRANCISCO MORAZAN;6;CHOLUTECA
11597;8;1;2;81;FRANCISCO MORAZAN;7;YUSCARAN
11597;8;1;2;81;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11597;8;1;2;81;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11597;8;1;2;81;FRANCISCO MORAZAN;10;LA ESPERANZA
11597;8;1;2;81;FRANCISCO MORAZAN;11;ROATAN
11597;8;1;2;81;FRANCISCO MORAZAN;12;LA PAZ
11597;8;1;2;81;FRANCISCO MORAZAN;13;GRACIAS
11597;8;1;2;81;FRANCISCO MORAZAN;14;OCOTEPEQUE
11597;8;1;2;81;FRANCISCO MORAZAN;15;JUTICALPA
11597;8;1;2;81;FRANCISCO MORAZAN;16;SANTA BARBARA
11597;8;1;2;81;FRANCISCO MORAZAN;17;NACAOME
11597;8;1;2;81;FRANCISCO MORAZAN;18;YORO
11597;8;1;2;81;FRANCISCO MORAZAN;20;HOUSTON
11608;8;1;2;88;FRANCISCO MORAZAN;1;LA CEIBA
11608;8;1;2;88;FRANCISCO MORAZAN;2;TRUJILLO
11608;8;1;2;88;FRANCISCO MORAZAN;3;COMAYAGUA
11608;8;1;2;88;FRANCISCO MORAZAN;4;SANTA ROSA DE COPAN
11608;8;1;2;88;FRANCISCO MORAZAN;5;SAN PEDRO SULA
11608;8;1;2;88;FRANCISCO MORAZAN;6;CHOLUTECA
11608;8;1;2;88;FRANCISCO MORAZAN;7;YUSCARAN
11608;8;1;2;88;FRANCISCO MORAZAN;8;DISTRITO CENTRAL
11608;8;1;2;88;FRANCISCO MORAZAN;9;PUERTO LEMPIRA
11608;8;1;2;88;FRANCISCO MORAZAN;10;LA ESPERANZA
11608;8;1;2;88;FRANCISCO MORAZAN;11;ROATAN
11608;8;1;2;88;FRANCISCO MORAZAN;12;LA PAZ
11608;8;1;2;88;FRANCISCO MORAZAN;13;GRACIAS
11608;8;1;2;88;FRANCISCO MORAZAN;14;OCOTEPEQUE
11608;8;1;2;88;FRANCISCO MORAZAN;15;JUTICALPA
11608;8;1;2;88;FRANCISCO MORAZAN;16;SANTA BARBARA
11608;8;1;2;88;FRANCISCO MORAZAN;17;NACAOME
11608;8;1;2;88;FRANCISCO MORAZAN;18;YORO
11608;8;1;2;88;FRANCISCO MORAZAN;20;HOUSTON
11617;8;2;2;2;FRANCISCO MORAZAN;1;EL PORVENIR
11617;8;2;2;2;FRANCISCO MORAZAN;2;BALFATE
11617;8;2;2;2;FRANCISCO MORAZAN;3;AJUTERIQUE
11617;8;2;2;2;FRANCISCO MORAZAN;4;CABAÑAS
11617;8;2;2;2;FRANCISCO MORAZAN;5;CHOLOMA
11617;8;2;2;2;FRANCISCO MORAZAN;6;APACILAGUA
11617;8;2;2;2;FRANCISCO MORAZAN;7;ALAUCA
11617;8;2;2;2;FRANCISCO MORAZAN;8;ALUBAREN
11617;8;2;2;2;FRANCISCO MORAZAN;9;BRUS LAGUNA
11617;8;2;2;2;FRANCISCO MORAZAN;10;CAMASCA
11617;8;2;2;2;FRANCISCO MORAZAN;11;GUANAJA
11617;8;2;2;2;FRANCISCO MORAZAN;12;AGUANQUETERIQUE
11617;8;2;2;2;FRANCISCO MORAZAN;13;BELEN
11617;8;2;2;2;FRANCISCO MORAZAN;14;BELEN GUALCHO
11617;8;2;2;2;FRANCISCO MORAZAN;15;CAMPAMENTO
11617;8;2;2;2;FRANCISCO MORAZAN;16;ARADA
11617;8;2;2;2;FRANCISCO MORAZAN;17;ALIANZA
11617;8;2;2;2;FRANCISCO MORAZAN;18;ARENAL
11617;8;2;2;2;FRANCISCO MORAZAN;20;LOS ANGELES
11708;8;4;2;12;FRANCISCO MORAZAN;1;JUTIAPA
11708;8;4;2;12;FRANCISCO MORAZAN;2;LIMON
11708;8;4;2;12;FRANCISCO MORAZAN;3;ESQUIAS
11708;8;4;2;12;FRANCISCO MORAZAN;4;COPAN RUINAS
11708;8;4;2;12;FRANCISCO MORAZAN;5;PIMIENTA
11708;8;4;2;12;FRANCISCO MORAZAN;6;DUYURE
11708;8;4;2;12;FRANCISCO MORAZAN;7;EL PARAISO
11708;8;4;2;12;FRANCISCO MORAZAN;8;CURAREN
11708;8;4;2;12;FRANCISCO MORAZAN;9;JUAN FRANCISCO BULNES
11708;8;4;2;12;FRANCISCO MORAZAN;10;CONCEPCION
11708;8;4;2;12;FRANCISCO MORAZAN;11;UTILA
11708;8;4;2;12;FRANCISCO MORAZAN;12;CANE
11708;8;4;2;12;FRANCISCO MORAZAN;13;COLOLACA
11708;8;4;2;12;FRANCISCO MORAZAN;14;DOLORES MERENDON
11708;8;4;2;12;FRANCISCO MORAZAN;15;CONCORDIA
11708;8;4;2;12;FRANCISCO MORAZAN;16;AZACUALPA
11708;8;4;2;12;FRANCISCO MORAZAN;17;ARAMECINA
11708;8;4;2;12;FRANCISCO MORAZAN;18;EL PROGRESO
11708;8;4;2;12;FRANCISCO MORAZAN;20;NEW ORLEANS
11791;8;6;1;3;FRANCISCO MORAZAN;1;SAN FRANCISCO
11791;8;6;1;3;FRANCISCO MORAZAN;2;SANTA FE
11791;8;6;1;3;FRANCISCO MORAZAN;3;LA LIBERTAD
11791;8;6;1;3;FRANCISCO MORAZAN;4;CUCUYAGUA
11791;8;6;1;3;FRANCISCO MORAZAN;5;PUERTO CORTES
11791;8;6;1;3;FRANCISCO MORAZAN;6;EL TRIUNFO
11791;8;6;1;3;FRANCISCO MORAZAN;7;JACALEAPA
11791;8;6;1;3;FRANCISCO MORAZAN;8;GUAIMACA
11791;8;6;1;3;FRANCISCO MORAZAN;9;WAMPUSIRPI
11791;8;6;1;3;FRANCISCO MORAZAN;10;INTIBUCA
11791;8;6;1;3;FRANCISCO MORAZAN;12;GUAJIQUIRO
11791;8;6;1;3;FRANCISCO MORAZAN;13;GUALCINCE
11791;8;6;1;3;FRANCISCO MORAZAN;14;LA ENCARNACION
11791;8;6;1;3;FRANCISCO MORAZAN;15;EL ROSARIO
11791;8;6;1;3;FRANCISCO MORAZAN;16;SAN JOSE DE COLINAS
11791;8;6;1;3;FRANCISCO MORAZAN;17;GOASCORAN
11791;8;6;1;3;FRANCISCO MORAZAN;18;MORAZAN
11791;8;6;1;3;FRANCISCO MORAZAN;20;WASHINGTON
11795;8;6;1;3;FRANCISCO MORAZAN;1;SAN FRANCISCO
11795;8;6;1;3;FRANCISCO MORAZAN;2;SANTA FE
11795;8;6;1;3;FRANCISCO MORAZAN;3;LA LIBERTAD
11795;8;6;1;3;FRANCISCO MORAZAN;4;CUCUYAGUA
11795;8;6;1;3;FRANCISCO MORAZAN;5;PUERTO CORTES
11795;8;6;1;3;FRANCISCO MORAZAN;6;EL TRIUNFO
11795;8;6;1;3;FRANCISCO MORAZAN;7;JACALEAPA
11795;8;6;1;3;FRANCISCO MORAZAN;8;GUAIMACA
11795;8;6;1;3;FRANCISCO MORAZAN;9;WAMPUSIRPI
11795;8;6;1;3;FRANCISCO MORAZAN;10;INTIBUCA
11795;8;6;1;3;FRANCISCO MORAZAN;12;GUAJIQUIRO
11795;8;6;1;3;FRANCISCO MORAZAN;13;GUALCINCE
11795;8;6;1;3;FRANCISCO MORAZAN;14;LA ENCARNACION
11795;8;6;1;3;FRANCISCO MORAZAN;15;EL ROSARIO
11795;8;6;1;3;FRANCISCO MORAZAN;16;SAN JOSE DE COLINAS
11795;8;6;1;3;FRANCISCO MORAZAN;17;GOASCORAN
11795;8;6;1;3;FRANCISCO MORAZAN;18;MORAZAN
11795;8;6;1;3;FRANCISCO MORAZAN;20;WASHINGTON
11796;8;6;1;3;FRANCISCO MORAZAN;1;SAN FRANCISCO
11796;8;6;1;3;FRANCISCO MORAZAN;2;SANTA FE
11796;8;6;1;3;FRANCISCO MORAZAN;3;LA LIBERTAD
11796;8;6;1;3;FRANCISCO MORAZAN;4;CUCUYAGUA
11796;8;6;1;3;FRANCISCO MORAZAN;5;PUERTO CORTES
11796;8;6;1;3;FRANCISCO MORAZAN;6;EL TRIUNFO
11796;8;6;1;3;FRANCISCO MORAZAN;7;JACALEAPA
11796;8;6;1;3;FRANCISCO MORAZAN;8;GUAIMACA
11796;8;6;1;3;FRANCISCO MORAZAN;9;WAMPUSIRPI
11796;8;6;1;3;FRANCISCO MORAZAN;10;INTIBUCA
11796;8;6;1;3;FRANCISCO MORAZAN;12;GUAJIQUIRO
11796;8;6;1;3;FRANCISCO MORAZAN;13;GUALCINCE
11796;8;6;1;3;FRANCISCO MORAZAN;14;LA ENCARNACION
11796;8;6;1;3;FRANCISCO MORAZAN;15;EL ROSARIO
11796;8;6;1;3;FRANCISCO MORAZAN;16;SAN JOSE DE COLINAS
11796;8;6;1;3;FRANCISCO MORAZAN;17;GOASCORAN
11796;8;6;1;3;FRANCISCO MORAZAN;18;MORAZAN
11796;8;6;1;3;FRANCISCO MORAZAN;20;WASHINGTON
11822;8;6;2;6;FRANCISCO MORAZAN;1;SAN FRANCISCO
11822;8;6;2;6;FRANCISCO MORAZAN;2;SANTA FE
11822;8;6;2;6;FRANCISCO MORAZAN;3;LA LIBERTAD
11822;8;6;2;6;FRANCISCO MORAZAN;4;CUCUYAGUA
11822;8;6;2;6;FRANCISCO MORAZAN;5;PUERTO CORTES
11822;8;6;2;6;FRANCISCO MORAZAN;6;EL TRIUNFO
11822;8;6;2;6;FRANCISCO MORAZAN;7;JACALEAPA
11822;8;6;2;6;FRANCISCO MORAZAN;8;GUAIMACA
11822;8;6;2;6;FRANCISCO MORAZAN;9;WAMPUSIRPI
11822;8;6;2;6;FRANCISCO MORAZAN;10;INTIBUCA
11822;8;6;2;6;FRANCISCO MORAZAN;12;GUAJIQUIRO
11822;8;6;2;6;FRANCISCO MORAZAN;13;GUALCINCE
11822;8;6;2;6;FRANCISCO MORAZAN;14;LA ENCARNACION
11822;8;6;2;6;FRANCISCO MORAZAN;15;EL ROSARIO
11822;8;6;2;6;FRANCISCO MORAZAN;16;SAN JOSE DE COLINAS
11822;8;6;2;6;FRANCISCO MORAZAN;17;GOASCORAN
11822;8;6;2;6;FRANCISCO MORAZAN;18;MORAZAN
11822;8;6;2;6;FRANCISCO MORAZAN;20;WASHINGTON
11826;8;6;2;9;FRANCISCO MORAZAN;1;SAN FRANCISCO
11826;8;6;2;9;FRANCISCO MORAZAN;2;SANTA FE
11826;8;6;2;9;FRANCISCO MORAZAN;3;LA LIBERTAD
11826;8;6;2;9;FRANCISCO MORAZAN;4;CUCUYAGUA
11826;8;6;2;9;FRANCISCO MORAZAN;5;PUERTO CORTES
11826;8;6;2;9;FRANCISCO MORAZAN;6;EL TRIUNFO
11826;8;6;2;9;FRANCISCO MORAZAN;7;JACALEAPA
11826;8;6;2;9;FRANCISCO MORAZAN;8;GUAIMACA
11826;8;6;2;9;FRANCISCO MORAZAN;9;WAMPUSIRPI
11826;8;6;2;9;FRANCISCO MORAZAN;10;INTIBUCA
11826;8;6;2;9;FRANCISCO MORAZAN;12;GUAJIQUIRO
11826;8;6;2;9;FRANCISCO MORAZAN;13;GUALCINCE
11826;8;6;2;9;FRANCISCO MORAZAN;14;LA ENCARNACION
11826;8;6;2;9;FRANCISCO MORAZAN;15;EL ROSARIO
11826;8;6;2;9;FRANCISCO MORAZAN;16;SAN JOSE DE COLINAS
11826;8;6;2;9;FRANCISCO MORAZAN;17;GOASCORAN
11826;8;6;2;9;FRANCISCO MORAZAN;18;MORAZAN
11826;8;6;2;9;FRANCISCO MORAZAN;20;WASHINGTON
11994;8;13;2;1;FRANCISCO MORAZAN;3;SAN JERONIMO
11994;8;13;2;1;FRANCISCO MORAZAN;4;NUEVA ARCADIA
11994;8;13;2;1;FRANCISCO MORAZAN;6;SAN ISIDRO
11994;8;13;2;1;FRANCISCO MORAZAN;7;SAN MATIAS
11994;8;13;2;1;FRANCISCO MORAZAN;8;OJOJONA
11994;8;13;2;1;FRANCISCO MORAZAN;10;SAN MARCOS SIERRA
11994;8;13;2;1;FRANCISCO MORAZAN;12;SAN JUAN
11994;8;13;2;1;FRANCISCO MORAZAN;13;LEPAERA
11994;8;13;2;1;FRANCISCO MORAZAN;14;SAN MARCOS
11994;8;13;2;1;FRANCISCO MORAZAN;15;LA UNION
11994;8;13;2;1;FRANCISCO MORAZAN;16;MACUELIZO
11994;8;13;2;1;FRANCISCO MORAZAN;20;BOSTON
12004;8;13;2;1;FRANCISCO MORAZAN;3;SAN JERONIMO
12004;8;13;2;1;FRANCISCO MORAZAN;4;NUEVA ARCADIA
12004;8;13;2;1;FRANCISCO MORAZAN;6;SAN ISIDRO
12004;8;13;2;1;FRANCISCO MORAZAN;7;SAN MATIAS
12004;8;13;2;1;FRANCISCO MORAZAN;8;OJOJONA
12004;8;13;2;1;FRANCISCO MORAZAN;10;SAN MARCOS SIERRA
12004;8;13;2;1;FRANCISCO MORAZAN;12;SAN JUAN
12004;8;13;2;1;FRANCISCO MORAZAN;13;LEPAERA
12004;8;13;2;1;FRANCISCO MORAZAN;14;SAN MARCOS
12004;8;13;2;1;FRANCISCO MORAZAN;15;LA UNION
12004;8;13;2;1;FRANCISCO MORAZAN;16;MACUELIZO
12004;8;13;2;1;FRANCISCO MORAZAN;20;BOSTON
12009;8;13;2;3;FRANCISCO MORAZAN;3;SAN JERONIMO
12009;8;13;2;3;FRANCISCO MORAZAN;4;NUEVA ARCADIA
12009;8;13;2;3;FRANCISCO MORAZAN;6;SAN ISIDRO
12009;8;13;2;3;FRANCISCO MORAZAN;7;SAN MATIAS
12009;8;13;2;3;FRANCISCO MORAZAN;8;OJOJONA
12009;8;13;2;3;FRANCISCO MORAZAN;10;SAN MARCOS SIERRA
12009;8;13;2;3;FRANCISCO MORAZAN;12;SAN JUAN
12009;8;13;2;3;FRANCISCO MORAZAN;13;LEPAERA
12009;8;13;2;3;FRANCISCO MORAZAN;14;SAN MARCOS
12009;8;13;2;3;FRANCISCO MORAZAN;15;LA UNION
12009;8;13;2;3;FRANCISCO MORAZAN;16;MACUELIZO
12009;8;13;2;3;FRANCISCO MORAZAN;20;BOSTON
12070;8;15;2;1;FRANCISCO MORAZAN;3;SAN JOSE DEL POTRERO
12070;8;15;2;1;FRANCISCO MORAZAN;4;SAN ANTONIO
12070;8;15;2;1;FRANCISCO MORAZAN;6;SAN MARCOS DE COLON
12070;8;15;2;1;FRANCISCO MORAZAN;7;TEUPASENTI
12070;8;15;2;1;FRANCISCO MORAZAN;8;REITOCA
12070;8;15;2;1;FRANCISCO MORAZAN;10;SANTA LUCIA
12070;8;15;2;1;FRANCISCO MORAZAN;12;SANTA ANA
12070;8;15;2;1;FRANCISCO MORAZAN;13;PIRAERA
12070;8;15;2;1;FRANCISCO MORAZAN;14;SENSENTI
12070;8;15;2;1;FRANCISCO MORAZAN;15;MANTO
12070;8;15;2;1;FRANCISCO MORAZAN;16;NUEVO CELILAC
12070;8;15;2;1;FRANCISCO MORAZAN;20;CHARLOTTE
12139;8;16;2;24;FRANCISCO MORAZAN;3;SAN LUIS
12139;8;16;2;24;FRANCISCO MORAZAN;4;SAN JERONIMO
